[2026-03-19T09:36:44.019+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-03-19T09:36:44.071+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-03-19T09:31:00+00:00 [queued]>
[2026-03-19T09:36:44.083+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-03-19T09:31:00+00:00 [queued]>
[2026-03-19T09:36:44.085+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-03-19T09:38:37.095+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896531.json to Snowflake stage
[2026-03-19T09:38:37.275+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896541.json to Snowflake stage
[2026-03-19T09:38:37.491+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896551.json to Snowflake stage
[2026-03-19T09:38:37.681+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896561.json to Snowflake stage
[2026-03-19T09:38:37.861+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896571.json to Snowflake stage
[2026-03-19T09:38:38.022+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896581.json to Snowflake stage
[2026-03-19T09:38:38.218+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896591.json to Snowflake stage
[2026-03-19T09:38:38.378+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896601.json to Snowflake stage
[2026-03-19T09:38:38.562+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896612.json to Snowflake stage
[2026-03-19T09:38:38.770+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896622.json to Snowflake stage
[2026-03-19T09:38:38.961+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896632.json to Snowflake stage
[2026-03-19T09:38:39.137+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896643.json to Snowflake stage
[2026-03-19T09:38:39.319+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896653.json to Snowflake stage
[2026-03-19T09:38:39.548+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896663.json to Snowflake stage
[2026-03-19T09:38:39.718+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896674.json to Snowflake stage
[2026-03-19T09:38:39.922+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896684.json to Snowflake stage
[2026-03-19T09:38:40.140+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896694.json to Snowflake stage
[2026-03-19T09:38:40.321+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896704.json to Snowflake stage
[2026-03-19T09:38:40.459+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896715.json to Snowflake stage
[2026-03-19T09:38:40.685+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896725.json to Snowflake stage
[2026-03-19T09:38:40.850+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896735.json to Snowflake stage
[2026-03-19T09:38:41.007+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896745.json to Snowflake stage
[2026-03-19T09:38:41.199+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896755.json to Snowflake stage
[2026-03-19T09:38:41.559+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896765.json to Snowflake stage
[2026-03-19T09:38:41.757+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896775.json to Snowflake stage
[2026-03-19T09:38:41.959+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896785.json to Snowflake stage
[2026-03-19T09:38:42.143+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896795.json to Snowflake stage
[2026-03-19T09:38:42.310+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896805.json to Snowflake stage
[2026-03-19T09:38:42.519+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896815.json to Snowflake stage
[2026-03-19T09:38:42.702+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896825.json to Snowflake stage
[2026-03-19T09:38:42.905+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896835.json to Snowflake stage
[2026-03-19T09:38:43.100+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896845.json to Snowflake stage
[2026-03-19T09:38:43.285+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896855.json to Snowflake stage
[2026-03-19T09:38:43.445+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896865.json to Snowflake stage
[2026-03-19T09:38:43.624+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896875.json to Snowflake stage
[2026-03-19T09:38:43.822+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896885.json to Snowflake stage
[2026-03-19T09:38:44.004+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896895.json to Snowflake stage
[2026-03-19T09:38:44.203+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896905.json to Snowflake stage
[2026-03-19T09:38:44.440+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896916.json to Snowflake stage
[2026-03-19T09:38:44.628+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896926.json to Snowflake stage
[2026-03-19T09:38:44.801+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896936.json to Snowflake stage
[2026-03-19T09:38:44.983+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896946.json to Snowflake stage
[2026-03-19T09:38:45.171+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896956.json to Snowflake stage
[2026-03-19T09:38:45.344+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896966.json to Snowflake stage
[2026-03-19T09:38:45.508+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896976.json to Snowflake stage
[2026-03-19T09:38:45.702+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896986.json to Snowflake stage
[2026-03-19T09:38:45.886+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896996.json to Snowflake stage
[2026-03-19T09:38:46.050+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897006.json to Snowflake stage
[2026-03-19T09:38:46.341+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897017.json to Snowflake stage
[2026-03-19T09:38:46.524+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897027.json to Snowflake stage
[2026-03-19T09:38:46.688+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897037.json to Snowflake stage
[2026-03-19T09:38:46.882+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897047.json to Snowflake stage
[2026-03-19T09:38:47.071+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897057.json to Snowflake stage
[2026-03-19T09:38:47.241+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897067.json to Snowflake stage
[2026-03-19T09:38:47.399+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897077.json to Snowflake stage
[2026-03-19T09:38:47.605+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897087.json to Snowflake stage
[2026-03-19T09:38:47.980+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897097.json to Snowflake stage
[2026-03-19T09:38:48.265+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897107.json to Snowflake stage
[2026-03-19T09:38:48.429+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897117.json to Snowflake stage
[2026-03-19T09:38:48.624+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897127.json to Snowflake stage
[2026-03-19T09:38:48.782+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897137.json to Snowflake stage
[2026-03-19T09:38:48.985+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897148.json to Snowflake stage
[2026-03-19T09:38:49.188+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897158.json to Snowflake stage
[2026-03-19T09:38:49.379+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897168.json to Snowflake stage
[2026-03-19T09:38:49.616+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897178.json to Snowflake stage
[2026-03-19T09:38:49.798+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897188.json to Snowflake stage
[2026-03-19T09:38:49.988+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897198.json to Snowflake stage
[2026-03-19T09:38:50.210+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897208.json to Snowflake stage
[2026-03-19T09:38:50.398+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897218.json to Snowflake stage
[2026-03-19T09:38:50.651+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897228.json to Snowflake stage
[2026-03-19T09:38:50.810+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897238.json to Snowflake stage
[2026-03-19T09:38:51.046+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897248.json to Snowflake stage
[2026-03-19T09:38:51.244+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897258.json to Snowflake stage
[2026-03-19T09:38:51.449+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897268.json to Snowflake stage
[2026-03-19T09:38:51.643+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897278.json to Snowflake stage
[2026-03-19T09:38:51.813+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897288.json to Snowflake stage
[2026-03-19T09:38:51.999+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897298.json to Snowflake stage
[2026-03-19T09:38:52.160+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897308.json to Snowflake stage
[2026-03-19T09:38:52.356+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897318.json to Snowflake stage
[2026-03-19T09:38:52.533+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897329.json to Snowflake stage
[2026-03-19T09:38:53.101+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897339.json to Snowflake stage
[2026-03-19T09:38:53.310+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897349.json to Snowflake stage
[2026-03-19T09:38:53.478+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897359.json to Snowflake stage
[2026-03-19T09:38:53.720+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897369.json to Snowflake stage
[2026-03-19T09:38:53.909+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897379.json to Snowflake stage
[2026-03-19T09:38:54.102+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897389.json to Snowflake stage
[2026-03-19T09:38:54.399+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897399.json to Snowflake stage
[2026-03-19T09:38:54.582+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897409.json to Snowflake stage
[2026-03-19T09:38:54.744+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897419.json to Snowflake stage
[2026-03-19T09:38:54.933+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897429.json to Snowflake stage
[2026-03-19T09:38:55.272+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897439.json to Snowflake stage
[2026-03-19T09:38:55.463+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897449.json to Snowflake stage
[2026-03-19T09:38:55.634+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897459.json to Snowflake stage
[2026-03-19T09:38:55.830+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897469.json to Snowflake stage
[2026-03-19T09:38:56.007+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897480.json to Snowflake stage
[2026-03-19T09:38:56.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897490.json to Snowflake stage
[2026-03-19T09:38:56.419+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897500.json to Snowflake stage
[2026-03-19T09:38:56.605+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897510.json to Snowflake stage
[2026-03-19T09:38:56.790+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897520.json to Snowflake stage
[2026-03-19T09:38:56.969+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897530.json to Snowflake stage
[2026-03-19T09:38:57.192+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897541.json to Snowflake stage
[2026-03-19T09:38:57.364+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897551.json to Snowflake stage
[2026-03-19T09:38:57.607+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897561.json to Snowflake stage
[2026-03-19T09:38:57.777+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897571.json to Snowflake stage
[2026-03-19T09:38:57.961+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897581.json to Snowflake stage
[2026-03-19T09:38:58.199+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897591.json to Snowflake stage
[2026-03-19T09:38:58.365+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897602.json to Snowflake stage
[2026-03-19T09:38:58.597+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897612.json to Snowflake stage
[2026-03-19T09:38:58.797+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897622.json to Snowflake stage
[2026-03-19T09:38:58.985+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897632.json to Snowflake stage
[2026-03-19T09:38:59.206+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897642.json to Snowflake stage
[2026-03-19T09:38:59.420+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897652.json to Snowflake stage
[2026-03-19T09:38:59.630+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897662.json to Snowflake stage
[2026-03-19T09:38:59.791+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897672.json to Snowflake stage
[2026-03-19T09:38:59.990+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897682.json to Snowflake stage
[2026-03-19T09:39:00.148+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897692.json to Snowflake stage
[2026-03-19T09:39:00.349+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897702.json to Snowflake stage
[2026-03-19T09:39:00.511+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897712.json to Snowflake stage
[2026-03-19T09:39:00.710+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897723.json to Snowflake stage
[2026-03-19T09:39:00.877+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897733.json to Snowflake stage
[2026-03-19T09:39:01.068+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897743.json to Snowflake stage
[2026-03-19T09:39:01.266+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897753.json to Snowflake stage
[2026-03-19T09:39:01.535+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897763.json to Snowflake stage
[2026-03-19T09:39:02.320+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897773.json to Snowflake stage
[2026-03-19T09:39:02.636+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897783.json to Snowflake stage
[2026-03-19T09:39:02.810+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897793.json to Snowflake stage
[2026-03-19T09:39:03.084+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897804.json to Snowflake stage
[2026-03-19T09:39:03.265+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897814.json to Snowflake stage
[2026-03-19T09:39:03.539+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897824.json to Snowflake stage
[2026-03-19T09:39:03.868+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897834.json to Snowflake stage
[2026-03-19T09:39:04.182+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897845.json to Snowflake stage
[2026-03-19T09:39:04.481+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897856.json to Snowflake stage
[2026-03-19T09:39:04.640+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897866.json to Snowflake stage
[2026-03-19T09:39:04.809+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897888.json to Snowflake stage
[2026-03-19T09:39:04.991+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773897898.json to Snowflake stage
[2026-03-19T09:39:05.246+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903765.json to Snowflake stage
[2026-03-19T09:39:05.498+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903776.json to Snowflake stage
[2026-03-19T09:39:05.688+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903786.json to Snowflake stage
[2026-03-19T09:39:05.975+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903797.json to Snowflake stage
[2026-03-19T09:39:06.154+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903807.json to Snowflake stage
[2026-03-19T09:39:06.392+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903818.json to Snowflake stage
[2026-03-19T09:39:06.582+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903828.json to Snowflake stage
[2026-03-19T09:39:06.815+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903838.json to Snowflake stage
[2026-03-19T09:39:07.054+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903848.json to Snowflake stage
[2026-03-19T09:39:07.290+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903859.json to Snowflake stage
[2026-03-19T09:39:07.441+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903869.json to Snowflake stage
[2026-03-19T09:39:07.696+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903879.json to Snowflake stage
[2026-03-19T09:39:07.908+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903890.json to Snowflake stage
[2026-03-19T09:39:08.108+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903900.json to Snowflake stage
[2026-03-19T09:39:08.268+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903910.json to Snowflake stage
[2026-03-19T09:39:08.468+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903920.json to Snowflake stage
[2026-03-19T09:39:08.654+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903930.json to Snowflake stage
[2026-03-19T09:39:08.848+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903941.json to Snowflake stage
[2026-03-19T09:39:09.026+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903951.json to Snowflake stage
[2026-03-19T09:39:09.214+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903961.json to Snowflake stage
[2026-03-19T09:39:09.400+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903971.json to Snowflake stage
[2026-03-19T09:39:09.723+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903982.json to Snowflake stage
[2026-03-19T09:39:09.939+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773903992.json to Snowflake stage
[2026-03-19T09:39:10.097+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904002.json to Snowflake stage
[2026-03-19T09:39:10.279+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904012.json to Snowflake stage
[2026-03-19T09:39:10.443+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904022.json to Snowflake stage
[2026-03-19T09:39:10.613+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904032.json to Snowflake stage
[2026-03-19T09:39:10.854+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904042.json to Snowflake stage
[2026-03-19T09:39:11.007+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904052.json to Snowflake stage
[2026-03-19T09:39:11.205+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904062.json to Snowflake stage
[2026-03-19T09:39:11.410+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904072.json to Snowflake stage
[2026-03-19T09:39:11.590+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904082.json to Snowflake stage
[2026-03-19T09:39:11.835+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904092.json to Snowflake stage
[2026-03-19T09:39:12.036+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904102.json to Snowflake stage
[2026-03-19T09:39:12.189+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904112.json to Snowflake stage
[2026-03-19T09:39:12.382+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904122.json to Snowflake stage
[2026-03-19T09:39:12.554+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904132.json to Snowflake stage
[2026-03-19T09:39:12.738+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904142.json to Snowflake stage
[2026-03-19T09:39:12.900+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904152.json to Snowflake stage
[2026-03-19T09:39:13.093+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904162.json to Snowflake stage
[2026-03-19T09:39:13.284+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904172.json to Snowflake stage
[2026-03-19T09:39:13.684+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904182.json to Snowflake stage
[2026-03-19T09:39:13.874+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904192.json to Snowflake stage
[2026-03-19T09:39:14.039+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904202.json to Snowflake stage
[2026-03-19T09:39:14.222+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904213.json to Snowflake stage
[2026-03-19T09:39:14.396+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904223.json to Snowflake stage
[2026-03-19T09:39:14.587+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904233.json to Snowflake stage
[2026-03-19T09:39:14.753+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904243.json to Snowflake stage
[2026-03-19T09:39:14.906+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904253.json to Snowflake stage
[2026-03-19T09:39:15.077+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904263.json to Snowflake stage
[2026-03-19T09:39:15.287+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904273.json to Snowflake stage
[2026-03-19T09:39:15.890+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904283.json to Snowflake stage
[2026-03-19T09:39:16.055+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904293.json to Snowflake stage
[2026-03-19T09:39:16.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904303.json to Snowflake stage
[2026-03-19T09:39:16.415+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904313.json to Snowflake stage
[2026-03-19T09:39:16.786+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904323.json to Snowflake stage
[2026-03-19T09:39:16.963+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904333.json to Snowflake stage
[2026-03-19T09:39:17.127+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904343.json to Snowflake stage
[2026-03-19T09:39:17.312+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904353.json to Snowflake stage
[2026-03-19T09:39:17.495+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904363.json to Snowflake stage
[2026-03-19T09:39:17.678+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904373.json to Snowflake stage
[2026-03-19T09:39:17.851+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904383.json to Snowflake stage
[2026-03-19T09:39:18.131+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904393.json to Snowflake stage
[2026-03-19T09:39:18.310+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904403.json to Snowflake stage
[2026-03-19T09:39:18.505+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904413.json to Snowflake stage
[2026-03-19T09:39:18.671+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904423.json to Snowflake stage
[2026-03-19T09:39:18.954+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904433.json to Snowflake stage
[2026-03-19T09:39:19.173+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904443.json to Snowflake stage
[2026-03-19T09:39:19.388+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904453.json to Snowflake stage
